user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
11938,42,Basic,837.6,Perú,Acción,2020-03-28,0
11939,13,Basic,885.0,México,Documental,2024-10-12,0
11940,46,Premium,1030.7,México,Crime,2019-07-21,0
11941,41,Standard,964.3,Brasil,Romance,2020-10-21,0
11942,27,std,1426.5,Uruguay,Drama,2018-08-02,-1
11943,13,Basic,0.0,Chile,Drama,2025-03-11,1
11944,30,Basic,723.0,Colombia,Comedia,2023-05-23,2
11945,37,Premium,757.2,Uruguay,Thriller,2022-03-01,1
11946,26,Basic,1070.2,Perú,Drama,2024-03-21,1
11947,31,Basic,412.9,Brasil,Thriller,2019-02-25,1
11948,42,Premium,861.9,Perú,Crime,2025-12-23,1
11949,47,Premium,1390.5,Argentina,Crime,2023-10-15,0
11950,150,Standard,688.8,Chile,Thriller,2019-05-26,0
11951,29,Basic,0.0,México,Thriller,2021-03-13,1
11952,51,Basic,611.3,Colombia,Romance,2018-12-10,1
11953,13,Premium,924.3,Argentina,Crime,2019-10-19,0
11954,36,basico,277.8,Colombia,Comedia,2021-01-22,1
11955,43,Basic,818.3,Brasil,Documental,2023-01-15,1
11956,35,Premium,679.4,México,Acción,2023-10-04,1
11957,22,Premium,1389.8,Uruguay,Drama,2019-08-27,1
11958,26,basico,417.6,Uruguay,Comedia,2022-11-27,1
11959,41,Standard,655.5,México,Documental,2019-01-11,1
11960,30,Standard,749.9,Perú,Crime,2020-06-28,0
11961,44,Basic,869.3,Argentina,Crime,2023-01-22,0
11962,39,Premium,2819.9,Chile,Drama,2021-12-02,1
11963,25,Standard,499.3,CHL,Drama,2018-04-20,0
11964,15,Standard,790.1,México,Crime,2022-08-27,2
11965,17,Premium,1133.2,Chile,Acción,2018-08-07,0
11966,25,Basic,724.5,Perú,drama,2022-06-12,0
11967,45,Basic,696.9,Chile,Crime,2023-08-19,0
11968,23,Standard,707.7,Brasil,Crime,2022-03-12,2
11969,41,Basic,606.2,Chile,Documental,2020-08-23,1
11970,28,estandar,485.5,Chile,Comedia,2022-05-01,0
11971,34,Standard,875.0,Chile,Acción,2018-12-01,1
11972,37,Standard,329.7,México,Romance,2022-03-16,1
11973,17,Basic,251.1,Brasil,Acción,2020-07-08,1
11974,58,Basic,479.0,Argentina,Drama,2018-04-26,0
11975,30,Premium,1189.5,Perú,Documental,2021-07-29,0
11976,31,Standard,202.0,Brasil,Comedia,2019-02-10,0
11977,36,Premium,349.1,Perú,Crime,2025-04-16,1
11978,29,Standard,427.1,Argentina,Acción,2021-10-05,2
11979,23,Basic,462.4,Brasil,Documental,2019-08-22,0
11980,13,Standard,625.8,México,Acción,2019/07/18,0
11981,26,Premium,885.9,Perú,Documental,2018-06-06,1
11982,13,Premium,1024.2,Brasil,Romance,2021-03-21,0
11983,15,Basic,579.9,Uruguay,Drama,2023-04-20,1
11984,130,Standard,662.3,México,Drama,2025-10-22,0
11985,37,Standard,817.3,México,Documental,2019-07-23,1
11986,21,Standard,685.8,Perú,Documental,2025-11-29,2
11987,57,Standard,512.6,Perú,Comedia,2023/04/06,0
11988,42,Standard,1048.0,Uruguay,Drama,2023-01-12,0
11989,31,Basic,347.9,Colombia,Documental,2024-11-25,0
11990,13,Standard,1303.1,Uruguay,Documental,2018-01-22,0
11991,46,Premium,1144.3,Chile,Comedia,2018-11-21,1
11992,37,Standard,1179.7,Argentina,Comedia,2018-03-19,2
11993,13,Standard,848.8,Colombia,Acción,2020-11-14,1
11994,29,Premium,701.0,Perú,Thriller,2020-06-02,0
11995,44,Standard,0.0,Argentina,Drama,2019-09-05,2
11996,31,Basic,425.6,Brasil,Acción,2024-02-26,0
11997,45,Standard,872.3,Uruguay,Drama,2024-10-29,1
11998,42,Basic,1107.4,Brasil,Thriller,2023-12-02,0
11999,29,Basic,318.7,Perú,Comedia,2022-09-30,0
12000,40,Standard,1379.3,Perú,CRIME,2019-04-01,0
12001,28,Basic,715.0,Perú,Romance,2021-03-26,0
12002,43,Basic,1002.9,Argentina,Drama,2026-15-03,2
12003,40,Basic,304.1,Uruguay,Romance,2021-05-18,0
12004,31,Premium,1347.1,Uruguay,Comedia,2019-05-15,0
12005,28,Premium,1139.5,México,Acción,2018-07-15,0
12006,150,Premium,871.4,Chile,Thriller,2026-15-03,2
12007,49,Premium,1313.3,Chile,Acción,2022-09-16,3
12008,37,Standard,439.2,Uruguay,Acción,2025-03-02,0
12009,35,Premium,1275.3,Colombia,Romance,26-12-2024,0
12010,49,Standard,936.1,Perú,Acción,2023/02/16,1
12011,14,Premium,1010.0,Perú,Drama,2018-09-15,1
12012,13,Basic,476.4,Perú,Drama,2019-03-31,1
12013,29,Standard,1402.7,México,Thriller,2023-08-10,1
12014,38,Basic,432.4,Colombia,Comedia,2024-09-10,1
12015,35,Basic,382.8,Perú,Documental,2024-01-05,1
12016,26,Basic,842.9,Argentina,Comedia,2018-03-09,0
12017,31,Basic,586.7,Brasil,Crime,2025-02-01,0
12018,31,Standard,940.0,uruguay,Crime,2023-10-12,2
12019,24,Standard,679.6,Perú,Acción,2024-06-13,0
12020,18,Basic,420.6,Brasil,Documental,2020-09-17,0
12021,28,Basic,0.0,Chile,Thriller,2019-08-12,0
12022,42,Standard,1155.7,Perú,Acción,2021-04-08,2
12023,35,Basic,62.0,Argentina,Comedia,2022-10-25,1
12024,40,Basic,566.9,Perú,Romance,2018-01-07,0
12025,35,Basic,316.1,Perú,Thriller,2024-11-23,0
12026,55,Basic,729.4,Colombia,Comedia,2021-12-16,1
12027,44,Standard,526.6,Perú,Crime,2020-09-12,1
12028,13,Basic,0.0,Colombia,Documental,2024-05-26,0
12029,35,Standard,864.0,Perú,Drama,2022-09-03,2
12030,24,Basic,508.9,México,Comedia,2020-02-07,1
12031,50,Basic,857.5,Perú,Documental,2025-06-14,0
12032,29,Basic,506.7,Perú,Comedia,2025-06-30,1
12033,13,Basic,939.4,Argentina,Acción,2018-12-17,0
12034,130,Standard,408.2,Brasil,Thriller,2023-11-15,-1
12035,45,Premium,545.6,Brasil,Crime,2022-01-17,0
12036,32,Basic,3670.6,Colombia,Romance,2018-10-05,0
12037,22,Basic,94.7,Brasil,Acción,2023-11-25,0
12038,39,Basic,336.0,Brasil,Drama,2024-02-07,0
12039,130,Basic,0.0,México,Thriller,2023-09-10,0
12040,42,Basic,635.6,México,Drama,2023-09-11,2
12041,16,Basic,527.8,Colombia,Comedia,2024-03-19,2
12042,40,Basic,17.2,Chile,Romance,2026-15-03,2
12043,23,Basic,765.0,Argentina,Drama,2022-05-19,3
12044,46,Standard,1152.1,colombia,Crime,2023-04-10,0
12045,27,Standard,757.2,Perú,Documental,2018-06-28,0
12046,25,Basic,279.4,Colombia,Comedia,2025-02-16,0
12047,41,Basic,311.1,Chile,Drama,2022-05-04,0
12048,43,Basic,196.0,Chile,Thriller,2022-03-10,1
12049,37,Basic,575.9,Perú,COMEDIA,2020-11-04,3
12050,18,Basic,73.0,Uruguay,Acción,2018-03-08,2
12051,53,Basic,682.8,México,Documental,2022-01-02,1
12052,20,Premium,931.0,Perú,Comedia,2018-10-04,0
12053,16,Standard,877.9,Brasil,Romance,2021-11-13,0
12054,23,Standard,1027.5,Colombia,Thriller,2020-09-14,0
12055,47,Basic,813.3,Argentina,Acción,2025-05-15,0
12056,21,Basic,491.1,Chile,Drama,2025-01-17,0
12057,40,Basic,618.0,Chile,Documental,2019-03-01,1
12058,46,Standard,998.9,Brasil,Romance,2024-07-11,1
12059,31,basico,709.6,Argentina,Acción,2021-09-23,0
12060,36,Basic,958.7,Argentina,Thriller,2019-07-01,2
12061,38,Basic,839.1,Argentina,Acción,2018-07-01,0
12062,21,Basic,272.2,uruguay,Comedia,2021-12-14,0
12063,46,Basic,65.3,Colombia,Comedia,2024-02-15,1
12064,28,Basic,745.7,Chile,Drama,2021-10-18,1
12065,49,Basic,760.1,Chile,Comedia,2025-03-17,0
12066,13,Premium,1119.3,Uruguay,Comedia,2019-12-19,1
12067,31,Basic,396.6,Argentina,Thriller,2025-09-05,0
12068,36,Standard,437.7,Perú,Drama,2023-03-19,0
12069,28,Basic,0.0,Argentina,Comedia,2026-15-03,2
12070,24,Premium,1125.2,Chile,Drama,2023-05-15,2
12071,39,Premium,1433.0,Brasil,Comedia,2025-01-31,0
12072,25,Basic,823.9,COL,Drama,2020-01-17,1
12073,17,Basic,435.8,Chile,Acción,2019-07-07,1
12074,50,Premium,932.4,Colombia,Acción,2018-09-16,0
12075,30,Standard,1133.4,Chile,Comedia,2023-02-18,0
12076,39,Premium,757.2,Brasil,Romance,2018-06-01,0
12077,38,Standard,1433.7,Argentina,Documental,2021-04-16,0
12078,35,Basic,488.8,Argentina,Comedia,2020-04-05,1
12079,30,Basic,60.9,Brasil,Romance,2018-06-29,0
12080,29,Basic,0.0,Argentina,Thriller,2020-03-28,1
12081,38,Basic,796.1,Chile,Acción,2018-06-21,0
12082,57,Basic,657.3,México,Drama,2021-07-16,-1
12083,29,Standard,317.1,Argentina,Drama,2021-06-24,1
12084,51,Basic,266.3,Perú,Drama,2023-10-13,0
12085,35,Standard,1090.8,Colombia,Romance,2022-06-20,1
12086,14,Premium,757.2,Chile,Thriller,2024-02-03,0
12087,16,Basic,386.7,Chile,Crime,2023-04-24,2
12088,38,Basic,0.0,Brasil,Drama,2020-11-03,99
12089,15,Standard,577.9,Brasil,Drama,2018-05-30,0
12090,39,Basic,690.0,Argentina,Acción,2025-04-03,1
12091,31,Standard,955.2,Brasil,Romance,2026-15-03,2
12092,38,Standard,645.4,Colombia,Drama,2021-03-17,0
12093,37,Standard,513.6,URY,Comedia,2022-01-02,0
12094,48,Standard,314.7,México,Romance,2018-07-15,0
12095,31,Premium,664.1,México,Thriller,2025-05-09,0
12096,64,Standard,1419.8,México,Documental,2021-09-21,1
12097,44,Basic,646.3,Uruguay,Comedia,2021-01-24,1
12098,43,Basic,487.8,México,Romance,2026-15-03,3
12099,45,Basic,1063.5,Chile,Comedia,2022-02-16,1
12100,41,Premium,898.4,Brasil,Documental,2022-11-25,0
12101,42,Basic,440.1,México,Documental,2022-06-27,3
12102,28,Basic,448.1,Chile,Thriller,2022-12-07,1
12103,33,Basic,0.0,Uruguay,Romance,2022-05-03,0
12104,29,Premium,1165.3,Perú,Thriller,2021-10-20,2
12105,52,Standard,1148.5,Perú,Acción,2020-02-05,1
12106,48,Standard,1355.1,México,Comedia,2023-07-26,2
12107,29,Standard,1063.5,Uruguay,Crime,2025-10-05,1
12108,44,Basic,409.4,Colombia,Crime,2023-07-31,0
12109,35,Standard,378.6,Chile,Romance,2022-02-13,0
12110,44,Premium,1407.2,Argentina,Documental,2023-10-28,3
12111,27,Premium,1198.7,Chile,Documental,2020-12-28,1
12112,13,Basic,653.6,Chile,Crime,2018/12/05,1
12113,32,Basic,902.8,Perú,Acción,2022-10-05,1
12114,50,Basic,544.2,Brasil,Romance,2018-11-20,1
12115,31,Standard,1192.2,Perú,Comedia,2022-10-30,1
12116,20,Standard,760.9,Brasil,Drama,2024-10-03,0
12117,37,Standard,392.5,Chile,Documental,2020-01-10,0
12118,53,Basic,474.7,Colombia,Thriller,2024-02-13,4
12119,26,Basic,188.4,México,Acción,2021-04-18,2
12120,29,Standard,783.7,Argentina,Romance,2021-08-08,0
12121,47,Basic,838.4,Chile,Comedia,2019-02-25,0
12122,24,Basic,303.7,Perú,Comedia,2018-11-24,0
12123,28,Standard,997.9,Brasil,Drama,2021-09-05,1
12124,23,Standard,4100.5,Brasil,Thriller,2025-05-31,0
12125,49,Standard,940.2,Uruguay,Drama,2021-04-25,2
12126,50,Standard,955.8,México,Acción,2021-06-09,0
12127,17,Basic,266.6,Argentina,Drama,2023-01-01,1
12128,44,Basic,896.0,Uruguay,Drama,2026-15-03,2
12129,44,Premium,1203.4,México,Crime,2022-10-12,0
12130,33,Standard,1017.9,Chile,Romance,2019-11-14,0
12131,22,Basic,222.2,méxico,Comedia,2025-09-26,0
12132,37,Basic,163.0,Uruguay,Thriller,2022-12-24,1
12133,33,basico,525.2,Brasil,Thriller,2021-12-10,0
12134,34,Basic,327.3,México,Acción,2023-01-06,1
12135,34,Standard,1281.0,colombia,Drama,2018-06-23,150
12136,24,Basic,778.6,Uruguay,Documental,12-15-2021,1
12137,36,Premium,1070.8,Brazil,Romance,2024-11-23,0
12138,54,Basic,65.9,Uruguay,Drama,2022-11-17,0
12139,67,Premium,757.2,Brasil,Romance,2021-01-29,2
12140,34,Basic,0.0,México,Thriller,2025-03-04,0
12141,42,Standard,264.3,Colombia,Acción,2018-08-23,1
12142,23,Basic,238.8,México,Thriller,2018-11-04,1
12143,42,Basic,850.3,Argentina,Acción,2025-07-12,0
12144,33,Basic,442.6,COL,Comedia,2025-02-24,3
12145,17,Basic,295.8,Argentina,Thriller,2022-07-22,0
12146,55,Standard,904.8,Chile,Comedia,2022-01-28,1
12147,29,Premium,1321.9,Colombia,Crime,2023-10-03,2
12148,43,Standard,1048.7,Brasil,Crime,2025-08-14,0
12149,26,Standard,714.8,Brasil,Romance,2019-10-18,0
12150,37,Basic,927.4,Argentina,Romance,2018-05-08,1
12151,29,Standard,1115.9,Uruguay,Drama,2019-08-08,1
12152,28,Basic,464.9,Brasil,Comedia,2024-10-24,1
12153,47,Premium,357.5,México,Romance,2025-08-09,4
12154,31,Standard,610.8,Chile,Romance,2022-11-30,0
12155,17,Basic,1233.8,Perú,Documental,2018-05-23,2
12156,30,Standard,1079.1,Chile,Drama,2019-06-02,1
12157,28,Standard,885.0,Perú,Comedia,2018-10-03,0
12158,56,Standard,1007.1,Perú,Romance,2020-08-24,0
12159,44,Basic,1140.9,Colombia,Documental,2025-03-27,0
12160,31,Basic,356.4,Chile,Comedia,2022-02-09,0
12161,39,Standard,767.6,México,Documental,2022-01-23,1
12162,35,Standard,919.6,Argentina,Comedia,2022-04-18,0
12163,55,Premium,757.2,Chile,Acción,2024-05-12,1
12164,38,Standard,462.1,Chile,Crime,2018-05-13,1
12165,61,Standard,594.1,Brasil,Drama,2024-10-14,0
12166,27,Basic,228.9,Argentina,Thriller,2019-09-21,1
12167,33,Basic,449.0,Chile,Drama,2025-08-13,2
12168,51,Standard,1208.1,Argentina,Crimen,2023-01-17,0
12169,17,Basic,622.1,Colombia,Romance,2022-02-28,1
12170,36,Basic,487.8,Uruguay,Crime,2022-03-04,1
12171,30,Basic,746.6,Perú,Drama,2022-12-24,0
12172,18,Basic,609.5,Brasil,Comedia,2018-11-11,1
12173,21,Standard,356.4,Colombia,Drama,2026-15-03,2
12174,31,Standard,421.4,Uruguay,Crime,2019-07-18,0
12175,41,Basic,566.9,Chile,Romance,2023-12-09,3
12176,37,Standard,1049.7,Uruguay,Thriller,2022-02-12,0
12177,25,Standard,2609.9,México,Comedia,2022-06-19,1
12178,38,Basic,922.0,Colombia,Acción,2021-07-11,0
12179,20,Basic,4079.3,Brasil,Acción,14-04-2025,0
12180,20,Standard,1320.6,perú,Thriller,2026-15-03,2
12181,37,Basic,296.9,Argentina,Acción,2020-10-19,0
12182,19,Standard,57.2,Colombia,Acción,2019-04-10,0
12183,36,Standard,723.6,Colombia,Thriller,2018-04-17,1
12184,47,Standard,0.0,México,Documental,2020-02-02,0
12185,32,Standard,813.8,Argentina,Documental,2023-08-07,0
12186,40,Premium,936.6,México,Romance,2026-15-03,2
12187,29,Standard,907.2,México,Drama,2022-05-05,0
12188,32,Basic,593.9,Perú,Thriller,2024-04-19,0
12189,46,Premium,1325.5,Perú,Crime,2019-04-28,1
12190,37,Basic,569.2,Chile,Acción,2020-12-08,2
12191,13,Standard,748.4,México,Documental,02-12-2020,1
12192,36,Basic,53.5,Perú,Drama,2026-15-03,2
12193,18,Basic,303.5,México,Crime,2023-01-02,1
12194,20,Standard,874.3,Uruguay,Drama,2026-15-03,2
12195,44,Standard,958.3,Chile,Comedia,2024-11-11,2
12196,56,Basic,1027.9,Colombia,Romance,2021-03-15,1
12197,36,Premium,1074.8,Perú,Romance,2025-10-13,0
12198,29,Basic,478.2,Brasil,Documental,2023-07-05,0
12199,13,Premium,1303.4,Chile,Drama,2026-15-03,2
12200,44,Basic,344.6,Brasil,Drama,2019-05-18,0
12201,32,Premium,757.2,México,Romance,2019-07-10,0
12202,28,Standard,1182.8,Chile,Drama,2018-10-31,0
12203,41,Standard,1022.2,Uruguay,Romance,2023-01-26,1
12204,23,Basic,814.4,Uruguay,Documental,2019-12-09,0
12205,36,Standard,501.2,México,Acción,2025-12-31,0
12206,26,Basic,127.0,México,Comedia,2022-12-29,-1
12207,21,Basic,488.6,Chile,Romance,2018-12-26,1
12208,40,Premium,757.2,Perú,Thriller,2025-08-25,2
12209,39,Standard,908.9,Chile,Crime,2021-08-02,0
12210,34,estandar,786.8,México,Acción,2025-06-28,1
12211,16,Basic,257.3,México,Comedia,2021-11-24,0
12212,30,Basic,407.0,Colombia,Acción,2026-15-03,2
12213,13,Basic,398.3,México,Documental,2018-09-23,2
12214,27,Premium,757.2,Perú,Comedia,2024-03-02,1
12215,25,Basic,466.0,Brasil,Comedia,2024-01-30,0
12216,44,Basic,679.9,Argentina,Documental,2021-04-04,5
12217,35,Premium,757.2,Brasil,Comedia,2021-05-13,1
12218,17,Standard,839.4,Perú,Crime,2019-10-08,0
12219,38,Premium,1259.5,Argentina,Acción,2025-12-25,0
12220,34,Standard,1590.7,Brasil,Thriller,2025-12-16,1
12221,33,Basic,385.0,Colombia,Thriller,2025-11-08,1
12222,35,Premium,1003.9,Perú,Romance,2025-02-25,2
12223,52,Standard,1288.3,Chile,Crime,2019-12-15,1
12224,34,Standard,1051.0,Colombia,Comedia,2022-01-20,0
12225,43,Basic,865.6,Uruguay,Crime,2023-09-15,1
12226,13,Standard,656.5,Argentina,Comedia,2020-07-07,0
12227,130,Basic,259.4,Uruguay,Comedia,2019-05-13,1
12228,32,Basic,946.1,México,Comedia,2020-04-03,1
12229,32,Premium,741.2,Perú,Thriller,2019-07-23,0
12230,31,Standard,798.6,Brasil,Romance,2020-08-27,2
12231,18,Premium,801.9,México,Acción,2023-07-17,0
12232,40,Premium,385.7,Perú,Crime,2018-04-18,0
12233,30,Basic,561.3,México,Crime,2022-01-18,0
12234,26,Premium,804.3,Colombia,Comedia,2024-03-19,0
12235,24,Standard,1336.6,Colombia,Thriller,2024-06-02,0
12236,53,Premium,1048.3,Perú,Drama,2022-02-20,1
12237,46,Basic,523.5,México,Drama,2023-03-30,2
12238,31,Basic,440.6,Chile,Thriller,2024-03-09,1
12239,33,Standard,1030.4,Brasil,Thriller,2019-06-16,1
12240,13,Basic,531.8,Brasil,Thriller,2024-11-11,1
12241,38,Basic,555.8,Perú,Drama,2018-12-20,1
12242,41,Basic,156.2,Brasil,Crime,2018-09-27,1
12243,48,Basic,520.0,México,Crime,2021-06-20,2
12244,44,Premium,1192.5,Argentina,Romance,2022-06-19,2
12245,22,Basic,592.9,Brasil,Comedia,2023-05-15,2
12246,27,Standard,503.6,Argentina,Drama,2023-11-24,0
12247,48,Basic,584.4,Colombia,Romance,2022-08-10,2
12248,32,Basic,65.0,México,Romance,2022-08-05,0
12249,26,Premium,1536.4,CHL,Drama,2024-06-12,1
12250,36,Standard,1265.3,Uruguay,Comedia,2018-10-30,0
12251,18,Basic,440.4,Argentina,Thriller,2019-05-29,1
12252,26,Standard,306.7,Perú,Acción,2026-15-03,2
12253,33,Premium,1065.7,Uruguay,Thriller,2025-03-16,0
12254,43,Standard,304.9,Brasil,Thriller,2018-10-31,0
12255,29,Premium,1098.6,México,Crime,2023-01-18,0
12256,37,Basic,676.1,Brasil,Crime,2023-03-24,1
12257,26,Standard,347.4,Colombia,Drama,2025-08-17,1
12258,41,Standard,1288.4,Brasil,Crime,2023-10-21,1
12259,13,Premium,921.3,Argentina,Acción,2021-11-12,0
12260,37,Basic,717.0,México,Thriller,2019-06-10,1
12261,13,Premium,982.9,Uruguay,Crime,2024-03-08,1
12262,28,Premium,986.3,México,Romance,2025-03-05,0
12263,30,Standard,964.4,Perú,Comedia,2024-08-04,1
12264,51,Basic,642.5,Perú,Comedia,2020-01-16,0
12265,20,Standard,1200.6,Colombia,Romance,2019-06-13,0
12266,35,Standard,743.6,Perú,Documental,2022-11-08,0
12267,47,Premium,4178.3,Brasil,Acción,2023-08-22,0
12268,19,Standard,692.2,Chile,Thriller,2018-08-15,0
12269,61,Premium,1564.7,Argentina,Drama,2019-05-24,1
12270,26,estandar,811.4,Brasil,Comedia,2023-10-24,1
12271,27,Standard,505.1,Chile,Comedia,2019-09-19,0
12272,41,Premium,757.2,Colombia,Comedia,2029-01-01,99
12273,39,Standard,556.5,Colombia,Crime,2019-11-06,0
12274,43,Standard,756.1,Brasil,Comedia,2019-10-26,0
12275,32,Standard,539.2,Peru,Documental,2021-08-14,0
12276,35,Standard,398.3,Perú,Thriller,2025-12-15,1
12277,51,Basic,785.1,Perú,Drama,2020-07-12,1
12278,150,Basic,498.8,Brasil,Acción,2021-11-18,1
12279,33,Standard,1200.9,Colombia,Drama,2023-10-27,1
12280,33,Premium,1033.0,Chile,Documental,2021-03-09,3
12281,42,Standard,1120.8,Colombia,Documental,2018-11-20,1
12282,50,Standard,391.1,México,Romance,2020-10-23,1
12283,29,Standard,450.4,Argentina,Crime,2020-03-15,2
12284,35,Basic,308.8,Brasil,Crime,2025-02-14,0
12285,26,Basic,642.7,Perú,Comedia,2024-03-06,1
12286,30,Standard,1024.6,Uruguay,Thriller,2021-01-29,0
12287,25,Basic,63.9,Chile,Acción,2019-05-28,2
12288,50,Basic,577.1,Brasil,Thriller,2025-01-04,0
12289,51,Basic,3943.5,México,Romance,2021-05-25,0
12290,39,Standard,384.1,Colombia,Crime,2024-11-21,0
12291,34,Basic,592.8,México,Drama,12-26-2023,2
12292,47,Standard,818.4,Colombia,Romance,2026-15-03,2
12293,21,Standard,914.5,Chile,Documental,2023-08-21,0
12294,23,Basic,1108.1,Uruguay,Romance,2025-03-10,0
12295,13,Standard,428.0,Argentina,Documental,2019-11-22,1
12296,13,Basic,887.3,Uruguay,Drama,2024-08-21,2
12297,29,Basic,763.3,Argentina,Acción,2024-07-06,1
12298,34,basico,308.2,Brasil,Acción,2019-09-24,0
12299,31,Basic,368.8,Perú,Comedia,2026-15-03,0
12300,13,Standard,963.0,Colombia,Thriller,2025-05-22,1
12301,31,Standard,1026.5,Argentina,Crime,2025-01-01,1
12302,58,Standard,884.6,Brasil,Romance,2024-10-14,1
12303,36,Standard,819.0,Colombia,Thriller,0000-00-00,0
12304,34,Standard,503.5,Chile,Acción,2024-04-27,0
12305,29,Standard,1185.5,México,Romance,2018-06-18,0
12306,29,Basic,280.5,Argentina,Drama,2018-04-27,1
12307,13,Basic,2.4,Uruguay,Romance,2018-11-29,1
12308,29,Basic,812.7,colombia,Acción,2018-07-06,1
12309,13,Premium,1428.6,Argentina,Crime,2025-03-12,1
12310,22,Standard,293.1,Argentina,Romance,2024-06-20,1
12311,54,Basic,1255.6,Colombia,Drama,2020-12-20,1
12312,49,Standard,644.6,México,Crime,2025-04-21,2
12313,66,Basic,99999.0,Argentina,Acción,2026-15-03,2
12314,28,Basic,962.1,Colombia,Crime,2024-06-01,0
12315,32,Standard,1106.0,México,Documental,2022-09-03,1
12316,47,Premium,1119.9,México,Drama,2024-12-06,1
12317,20,Premium,1446.0,Argentina,Comedia,2025-03-02,1
12318,29,Standard,-1.0,CHL,Documental,2018-05-05,1
12319,48,Standard,1141.5,Argentina,Documental,2023-08-02,0
12320,46,Basic,198.2,México,Acción,2025-01-12,1
12321,58,Standard,722.1,Colombia,Romance,2024-02-13,1
12322,47,Basic,503.3,Chile,Drama,2021-04-01,0
12323,47,Basic,0.0,Chile,Crime,2025-03-14,1
12324,17,Standard,379.1,Brasil,Thriller,2021-05-22,0
12325,34,Basic,793.6,Chile,Drama,2023/06/02,0
12326,29,Basic,1200.0,Colombia,Thriller,2020-09-30,0
12327,21,Basic,598.9,Perú,Comedia,2025-09-06,0
12328,26,Basic,1228.7,Brasil,Romance,2022-07-22,4
12329,38,basico,413.1,Brasil,Comedia,2021-05-03,0
12330,65,Basic,182.4,Colombia,Comedia,2023-02-01,1
12331,37,Basic,493.8,Brasil,Comedia,2018-10-26,0
12332,22,Basic,379.2,México,Thriller,2025-09-21,0
12333,19,Standard,645.4,Chile,Documentary,2018-09-03,0
12334,45,Standard,1129.5,Colombia,Acción,2019-10-10,1
12335,49,Basic,943.4,México,Comedia,2022-12-06,2
12336,36,basico,379.4,Uruguay,Acción,2022-08-30,0
12337,-5,Standard,784.9,Chile,Drama,2023-06-07,0
12338,33,Basic,1093.1,Argentina,Drama,2023-03-18,0
12339,47,Basic,264.6,Brasil,Comedia,2020-04-15,1
12340,45,Basic,449.1,México,Drama,2026-15-03,2
12341,31,Standard,720.4,Perú,THRILLER,2024-10-20,1
12342,36,Basic,0.0,Argentina,Comedia,2019-08-12,0
12343,39,Standard,664.6,México,Romance,2021-07-04,0
12344,13,Premium,1354.5,Argentina,Drama,2021-07-31,2
12345,24,Basic,614.8,Chile,Romance,2021-11-15,0
12346,27,Standard,704.6,Perú,Crime,2022-06-22,0
12347,21,Premium,1190.0,Uruguay,Documental,2019-06-20,1
12348,27,Basic,741.1,Perú,Thriller,2022-02-26,0
12349,39,Basic,885.1,Argentina,Romance,2026-15-03,2
12350,13,Standard,1276.2,Perú,Crime,2024-04-19,0
12351,31,Standard,1143.5,Argentina,Romance,2019-03-11,1
12352,32,Basic,693.8,México,Acción,2021-07-31,1
12353,38,Standard,880.0,Perú,Documental,2020-09-17,2
12354,60,Premium,1145.4,Perú,Drama,2023-03-26,0
12355,39,Basic,174.3,México,Acción,2019-05-17,0
12356,14,Standard,1254.8,Argentina,Acción,2020-12-31,1
12357,21,Basic,396.7,Chile,Romance,2023-01-16,0
12358,44,Basic,0.0,colombia,Drama,2020-10-12,0
12359,39,Basic,544.0,Brasil,Acción,01-08-2019,0
12360,43,basico,208.8,Brasil,Crime,2019-02-01,0
12361,27,Standard,1146.6,Argentina,Drama,2018-07-27,1
12362,13,basico,755.1,Chile,Comedia,2021-04-03,0
12363,150,Standard,910.4,Chile,Drama,2022-04-23,0
12364,17,Standard,296.5,Argentina,Thriller,2024-11-25,0
12365,37,Premium,1072.8,Uruguay,Romance,2022-09-09,1
12366,23,Standard,454.0,Brasil,Drama,2020-10-13,1
12367,47,Basic,313.4,Perú,Crime,2019-10-17,0
12368,24,Basic,1048.7,México,Comedia,2021-09-03,2
12369,16,Standard,961.9,Argentina,Comedia,2024-06-24,1
12370,31,Standard,1080.3,Argentina,Thriller,2021-07-04,1
12371,42,Basic,442.6,Argentina,Romance,2020-02-17,0
12372,32,Basic,905.9,Argentina,Crime,2019-10-15,1
12373,43,Standard,687.2,Argentina,Comedia,2023-08-03,0
12374,47,Premium,1478.9,Perú,Drama,2026-15-03,2
12375,31,Premium,622.7,Argentina,Drama,2023-03-28,1
12376,13,Premium,820.6,Brasil,Documentary,2023-08-05,1
12377,36,Basic,483.1,Perú,Thriller,2021-06-17,0
12378,23,Basic,866.8,México,Acción,2023-07-31,1
12379,29,Standard,1074.3,México,Documental,2018-04-05,0
12380,28,Basic,0.0,Chile,Comedia,2019-01-04,1
12381,38,Standard,901.9,Uruguay,Thriller,2022-05-30,0
12382,29,Standard,1075.6,México,Acción,02-09-2023,1
12383,25,Standard,822.5,Uruguay,Documental,2023-02-16,1
12384,33,Standard,-120.0,Uruguay,Comedia,2020-09-13,1
12385,13,Basic,444.5,Chile,Documental,2020-05-31,1
12386,34,Basic,646.9,Perú,Comedia,2024-07-17,1
12387,40,Basic,-1.0,Argentina,Romance,2021-12-16,4
12388,43,Standard,917.6,Brasil,Comedia,2018-07-19,0
12389,38,Basic,1232.3,México,Thriller,2018-07-27,0
